freq,value
3.700000000000000000e+02,3.337582645760012699e-03
3.710000000000000000e+02,3.158012707691189476e-03
3.720000000000000000e+02,4.846645670764052928e-03
3.730000000000000000e+02,5.721106643725106314e-03
3.740000000000000000e+02,4.522814167722795722e-03
3.750000000000000000e+02,2.335134341274881179e-03
3.760000000000000000e+02,1.863551637795805935e-03
3.770000000000000000e+02,9.158859208131815265e-04
3.780000000000000000e+02,4.285711890957272360e-04
3.790000000000000000e+02,5.996401197994010021e-04
3.800000000000000000e+02,8.797371223230864576e-04
3.810000000000000000e+02,7.269237645924454339e-04
3.820000000000000000e+02,6.906333948132423878e-04
3.830000000000000000e+02,3.677802555278193416e-04
3.840000000000000000e+02,2.392973034929550200e-04
3.850000000000000000e+02,2.547949981667630304e-04
3.860000000000000000e+02,3.618809383123693969e-04
3.870000000000000000e+02,4.281760848694715323e-04
3.880000000000000000e+02,3.974029410193072234e-04
3.890000000000000000e+02,2.474651213157444949e-04
3.900000000000000000e+02,2.490617177944871711e-04
3.910000000000000000e+02,1.979829103598425798e-04
3.920000000000000000e+02,2.607688448274488643e-04
3.930000000000000000e+02,2.802563285282668685e-04
3.940000000000000000e+02,2.806014146317568859e-04
3.950000000000000000e+02,2.191675910071334344e-04
3.960000000000000000e+02,2.140029467314580151e-04
3.970000000000000000e+02,1.733004818669357414e-04
3.980000000000000000e+02,2.049638010414249055e-04
3.990000000000000000e+02,1.773834917305028660e-04
4.000000000000000000e+02,2.244146269161533859e-04
4.010000000000000000e+02,1.829656701626888459e-04
4.020000000000000000e+02,1.721125729630635314e-04
4.030000000000000000e+02,1.558469806417386416e-04
4.040000000000000000e+02,1.326182470161507080e-04
4.050000000000000000e+02,1.356256491000697043e-04
4.060000000000000000e+02,1.647358581593089144e-04
4.070000000000000000e+02,1.350817112008824233e-04
4.080000000000000000e+02,1.235936689207546373e-04
4.090000000000000000e+02,1.299977832982505033e-04
4.100000000000000000e+02,1.072612588084716581e-04
4.110000000000000000e+02,1.042987730399425750e-04
4.120000000000000000e+02,9.834804666497348139e-05
4.130000000000000000e+02,1.224454670144388641e-04
4.140000000000000000e+02,1.332234448584666820e-04
4.150000000000000000e+02,1.333942285726090319e-04
4.160000000000000000e+02,1.012933486776726661e-04
4.170000000000000000e+02,6.886729685858124488e-05
4.180000000000000000e+02,5.820635952372486241e-05
4.190000000000000000e+02,1.140284982103550646e-04
4.200000000000000000e+02,1.214938059936769349e-04
4.210000000000000000e+02,1.157582561997085415e-04
4.220000000000000000e+02,8.581270915857471568e-05
4.230000000000000000e+02,5.524518152871221830e-05
4.240000000000000000e+02,5.170128420357393551e-05
4.250000000000000000e+02,8.751647842568073890e-05
4.260000000000000000e+02,9.487111182242468569e-05
4.270000000000000000e+02,7.587238758503139259e-05
4.280000000000000000e+02,5.507624805549523136e-05
4.290000000000000000e+02,3.958358498720023839e-05
4.300000000000000000e+02,4.280169495598505793e-05
4.310000000000000000e+02,5.169063737783611277e-05
4.320000000000000000e+02,6.073439504603451826e-05
4.330000000000000000e+02,4.621355857612859450e-05
4.340000000000000000e+02,3.428579164168811695e-05
4.350000000000000000e+02,2.321984022629632434e-05
4.360000000000000000e+02,1.700979185442774789e-05
4.370000000000000000e+02,2.647569551768688039e-05
4.380000000000000000e+02,2.639531391207937546e-05
4.390000000000000000e+02,1.523094873608593733e-05
4.400000000000000000e+02,1.024168514682727742e-05
4.410000000000000000e+02,9.139126549479883069e-06
4.420000000000000000e+02,1.443076916555957689e-05
4.430000000000000000e+02,2.777823645337751184e-05
4.440000000000000000e+02,3.881013775005131791e-05
4.450000000000000000e+02,3.724092739742449615e-05
4.460000000000000000e+02,3.737792531922583516e-05
4.470000000000000000e+02,2.846731305510796344e-05
4.480000000000000000e+02,2.518112463085754290e-05
4.490000000000000000e+02,5.066056662364812048e-05
4.500000000000000000e+02,7.147563793613664429e-05
4.510000000000000000e+02,6.196922486093311218e-05
4.520000000000000000e+02,5.809474580102815628e-05
4.530000000000000000e+02,3.434797188302985305e-05
4.540000000000000000e+02,5.151053793027806672e-05
4.550000000000000000e+02,7.051839779825461434e-05
4.560000000000000000e+02,9.614412030386311004e-05
4.570000000000000000e+02,8.606321203193818272e-05
4.580000000000000000e+02,8.524338153729275034e-05
4.590000000000000000e+02,3.959219369305884851e-05
4.600000000000000000e+02,6.021270927938972306e-05
4.610000000000000000e+02,7.006451593608004460e-05
4.620000000000000000e+02,1.146521759194478181e-04
4.630000000000000000e+02,1.190749508996592169e-04
4.640000000000000000e+02,6.994647647377023999e-05
4.650000000000000000e+02,5.300286448019910044e-05
4.660000000000000000e+02,8.033282112450326057e-05
4.670000000000000000e+02,9.870255834028662085e-05
4.680000000000000000e+02,1.481772103303364684e-04
4.690000000000000000e+02,1.316203544873336827e-04
4.700000000000000000e+02,7.362526321825575888e-05
4.710000000000000000e+02,1.130578073494383325e-04
4.720000000000000000e+02,1.478310958093568552e-04
4.730000000000000000e+02,1.855146649253928081e-04
4.740000000000000000e+02,2.250644977117206044e-04
4.750000000000000000e+02,1.775196685252449608e-04
4.760000000000000000e+02,1.509419389300913951e-04
4.770000000000000000e+02,1.895003211056052385e-04
4.780000000000000000e+02,2.508163344629481739e-04
4.790000000000000000e+02,3.537038814066675667e-04
4.800000000000000000e+02,3.754115453503804965e-04
4.810000000000000000e+02,2.845529271589372264e-04
4.820000000000000000e+02,2.475495702096576598e-04
4.830000000000000000e+02,2.823490848033727014e-04
4.840000000000000000e+02,4.118924782750628031e-04
4.850000000000000000e+02,6.342318030935457322e-04
4.860000000000000000e+02,6.442777860553430607e-04
4.870000000000000000e+02,4.441687215672470812e-04
4.880000000000000000e+02,4.402873956565419070e-04
4.890000000000000000e+02,4.561401656355019573e-04
4.900000000000000000e+02,9.217748325009386158e-04
4.910000000000000000e+02,1.550040635797644492e-03
4.920000000000000000e+02,2.003114252270507718e-03
4.930000000000000000e+02,1.117768002709333512e-03
4.940000000000000000e+02,3.537736075168720299e-03
4.950000000000000000e+02,3.053746438785677475e-03
4.960000000000000000e+02,3.114431533719638767e-03
4.970000000000000000e+02,3.725448445957405680e-03
4.980000000000000000e+02,2.781426127502118709e-03
4.990000000000000000e+02,1.226915568940680455e-03
5.000000000000000000e+02,1.637654381073723898e-03
5.010000000000000000e+02,9.461422869535651529e-04
5.020000000000000000e+02,5.051346240710001372e-04
5.030000000000000000e+02,6.252270057542175328e-04
5.040000000000000000e+02,7.884666167023240101e-04
5.050000000000000000e+02,4.313172165119300927e-04
5.060000000000000000e+02,7.677158459332570142e-04
5.070000000000000000e+02,4.146516580578891433e-04
5.080000000000000000e+02,3.145080800391947457e-04
5.090000000000000000e+02,3.856212653186058981e-04
5.100000000000000000e+02,3.831454745842814789e-04
5.110000000000000000e+02,2.980715851587526291e-04
5.120000000000000000e+02,4.562824856336010612e-04
5.130000000000000000e+02,2.476581808423290601e-04
5.140000000000000000e+02,2.659952240437209029e-04
5.150000000000000000e+02,2.792226096268850288e-04
5.160000000000000000e+02,2.382099153126785926e-04
5.170000000000000000e+02,2.846156325376816821e-04
5.180000000000000000e+02,3.033417371420105125e-04
5.190000000000000000e+02,1.957714501438468052e-04
5.200000000000000000e+02,2.345822909108736219e-04
5.210000000000000000e+02,1.761536541352773768e-04
5.220000000000000000e+02,1.932936491535909422e-04
5.230000000000000000e+02,2.772815014157636090e-04
5.240000000000000000e+02,2.379602722309262833e-04
5.250000000000000000e+02,1.552106441880875569e-04
