freq,value
3.040000000000000000e+02,1.473361346539797797e-03
3.050000000000000000e+02,1.505558785131905610e-03
3.060000000000000000e+02,1.571779387549237638e-03
3.070000000000000000e+02,1.552354450358573498e-03
3.080000000000000000e+02,1.556355797699157098e-03
3.090000000000000000e+02,1.694132220185922333e-03
3.100000000000000000e+02,1.720430099115147085e-03
3.110000000000000000e+02,1.979032458718520127e-03
3.120000000000000000e+02,2.178886035065265899e-03
3.130000000000000000e+02,2.463404187027423264e-03
3.140000000000000000e+02,2.625064060280291912e-03
3.150000000000000000e+02,2.524040057536708868e-03
3.160000000000000000e+02,2.755367497897525178e-03
3.170000000000000000e+02,3.111910247782497495e-03
3.180000000000000000e+02,3.240327550623886207e-03
3.190000000000000000e+02,2.938015873775870219e-03
3.200000000000000000e+02,2.886385373333873790e-03
3.210000000000000000e+02,3.018128900336970906e-03
3.220000000000000000e+02,3.041472302576625139e-03
3.230000000000000000e+02,3.019582118332567525e-03
3.240000000000000000e+02,4.874060597221580721e-03
3.250000000000000000e+02,6.300573886253965465e-03
3.260000000000000000e+02,6.077020804115236888e-03
3.270000000000000000e+02,7.334697590355517341e-03
3.280000000000000000e+02,8.808565533856177118e-03
3.290000000000000000e+02,9.004438580778307416e-03
3.300000000000000000e+02,8.348307148166915492e-03
3.310000000000000000e+02,7.139640711713485938e-03
3.320000000000000000e+02,5.589762784875423191e-03
3.330000000000000000e+02,4.532354359956671831e-03
3.340000000000000000e+02,3.904238547829880831e-03
3.350000000000000000e+02,2.672443933903337083e-03
3.360000000000000000e+02,1.799630272427068514e-03
3.370000000000000000e+02,1.044026985977959850e-03
3.380000000000000000e+02,1.492397768467665928e-03
3.390000000000000000e+02,1.453268557395590802e-03
3.400000000000000000e+02,1.716285965447456258e-03
3.410000000000000000e+02,1.651247261989172545e-03
3.420000000000000000e+02,1.468033970520974231e-03
3.430000000000000000e+02,1.177642628741216654e-03
3.440000000000000000e+02,8.324683572842298158e-04
3.450000000000000000e+02,1.130529999478269588e-03
3.460000000000000000e+02,1.708292913379584350e-03
3.470000000000000000e+02,1.827574877868713699e-03
3.480000000000000000e+02,2.036444391989124421e-03
3.490000000000000000e+02,2.246451892773506168e-03
3.500000000000000000e+02,2.241678160429243227e-03
3.510000000000000000e+02,2.082146110256049079e-03
3.520000000000000000e+02,2.172942418673972850e-03
3.530000000000000000e+02,1.964035857785723354e-03
3.540000000000000000e+02,1.470970350854654187e-03
3.550000000000000000e+02,1.140523368798973839e-03
3.560000000000000000e+02,7.874086882097548843e-04
3.570000000000000000e+02,4.932778152558436012e-04
3.580000000000000000e+02,6.672347085571826014e-04
3.590000000000000000e+02,7.936744691620201781e-04
3.600000000000000000e+02,7.939248693293820235e-04
3.610000000000000000e+02,6.596758135080595022e-04
3.620000000000000000e+02,5.681897331841407640e-04
3.630000000000000000e+02,5.517966519222722559e-04
3.640000000000000000e+02,3.594981609637829716e-04
3.650000000000000000e+02,5.061802810116698345e-04
3.660000000000000000e+02,5.477871516919285413e-04
3.670000000000000000e+02,4.242141229073702227e-04
3.680000000000000000e+02,5.429963192014916444e-04
3.690000000000000000e+02,4.743535332035035972e-04
3.700000000000000000e+02,5.380350835865576730e-04
3.710000000000000000e+02,4.719389067844419476e-04
3.720000000000000000e+02,4.535860087785500614e-04
3.730000000000000000e+02,4.735652938336601045e-04
3.740000000000000000e+02,4.819441661832895066e-04
3.750000000000000000e+02,5.567959551274696394e-04
3.760000000000000000e+02,4.874786484862375386e-04
3.770000000000000000e+02,5.881504697965658649e-04
3.780000000000000000e+02,5.710314072714391771e-04
3.790000000000000000e+02,4.798274335791336410e-04
3.800000000000000000e+02,6.631443231827744388e-04
3.810000000000000000e+02,6.545239778542506510e-04
3.820000000000000000e+02,5.745518122990754106e-04
3.830000000000000000e+02,7.288736709814681945e-04
3.840000000000000000e+02,8.428892612508999144e-04
3.850000000000000000e+02,7.865331654894436135e-04
3.860000000000000000e+02,1.096181341785534011e-03
3.870000000000000000e+02,1.408937931924533933e-03
3.880000000000000000e+02,1.412487140048586907e-03
3.890000000000000000e+02,1.705027311422575896e-03
3.900000000000000000e+02,2.072398048026255751e-03
3.910000000000000000e+02,2.128791818468958076e-03
3.920000000000000000e+02,2.424563499993489558e-03
3.930000000000000000e+02,2.505831323078355332e-03
3.940000000000000000e+02,2.607461879328102240e-03
3.950000000000000000e+02,2.832647932613286280e-03
3.960000000000000000e+02,2.841529318502526193e-03
3.970000000000000000e+02,2.854491523166923211e-03
3.980000000000000000e+02,2.989617289110825093e-03
3.990000000000000000e+02,3.018238081540665623e-03
4.000000000000000000e+02,2.842352788690160302e-03
4.010000000000000000e+02,2.787951199392900078e-03
4.020000000000000000e+02,2.768584508536267932e-03
4.030000000000000000e+02,2.512148225222032068e-03
4.040000000000000000e+02,2.161430812844469893e-03
4.050000000000000000e+02,1.909925559511895833e-03
4.060000000000000000e+02,1.299398850544532594e-03
4.070000000000000000e+02,2.546565548710371177e-03
4.080000000000000000e+02,3.615195720749834248e-03
4.090000000000000000e+02,2.922827211810133038e-03
4.100000000000000000e+02,4.028824252433484999e-03
4.110000000000000000e+02,5.572041954567659092e-03
4.120000000000000000e+02,5.309411922596799296e-03
4.130000000000000000e+02,5.263982192000174823e-03
4.140000000000000000e+02,4.779275483600068340e-03
4.150000000000000000e+02,3.586000808716588700e-03
4.160000000000000000e+02,2.571106750169645239e-03
4.170000000000000000e+02,3.019534607133874792e-03
4.180000000000000000e+02,2.127186649940324744e-03
4.190000000000000000e+02,2.271050423704091496e-03
4.200000000000000000e+02,2.293192454583933750e-03
4.210000000000000000e+02,2.136866006370732787e-03
4.220000000000000000e+02,1.862198032483651207e-03
4.230000000000000000e+02,1.633937666596564425e-03
4.240000000000000000e+02,1.712168048259746483e-03
4.250000000000000000e+02,1.762529695962833896e-03
4.260000000000000000e+02,1.691237168994224162e-03
4.270000000000000000e+02,1.870733669237333160e-03
4.280000000000000000e+02,1.914451614487164667e-03
4.290000000000000000e+02,1.605274262281756710e-03
4.300000000000000000e+02,1.839748622683960591e-03
4.310000000000000000e+02,2.159016040745176043e-03
4.320000000000000000e+02,1.770367589408466816e-03
4.330000000000000000e+02,2.031323361275056989e-03
4.340000000000000000e+02,2.799041767736008390e-03
4.350000000000000000e+02,3.757460418440711561e-03
4.360000000000000000e+02,3.717640598387409422e-03
4.370000000000000000e+02,4.379072376099074973e-03
4.380000000000000000e+02,4.790227890653632643e-03
4.390000000000000000e+02,4.585032526049231255e-03
4.400000000000000000e+02,4.187692135796925591e-03
4.410000000000000000e+02,3.871736405845415622e-03
4.420000000000000000e+02,3.277271548067702336e-03
4.430000000000000000e+02,2.766646491991127301e-03
4.440000000000000000e+02,2.323530369857794431e-03
4.450000000000000000e+02,2.627157824286402779e-03
4.460000000000000000e+02,2.483705813685690988e-03
4.470000000000000000e+02,2.598690724693448768e-03
4.480000000000000000e+02,2.038454058170993937e-03
4.490000000000000000e+02,2.172010804057166160e-03
4.500000000000000000e+02,1.953422126274758676e-03
4.510000000000000000e+02,2.050646631870129723e-03
4.520000000000000000e+02,1.693886048076579092e-03
4.530000000000000000e+02,1.238198211279984426e-03
4.540000000000000000e+02,1.155723305823508655e-03
4.550000000000000000e+02,7.662474681236255405e-04
4.560000000000000000e+02,9.773353421371566794e-04
4.570000000000000000e+02,1.037849363279849104e-03
4.580000000000000000e+02,1.158981814161062253e-03
4.590000000000000000e+02,1.297423570275411985e-03
4.600000000000000000e+02,1.329519922726892216e-03
4.610000000000000000e+02,1.432125645035283454e-03
4.620000000000000000e+02,1.533622331385650801e-03
4.630000000000000000e+02,1.413644560645711422e-03
4.640000000000000000e+02,1.655861014826293847e-03
4.650000000000000000e+02,2.044369291461004511e-03
4.660000000000000000e+02,1.848405852089748816e-03
4.670000000000000000e+02,2.109321874963004766e-03
4.680000000000000000e+02,2.432457990895098895e-03
4.690000000000000000e+02,1.920493771307021620e-03
4.700000000000000000e+02,1.911426611011171487e-03
4.710000000000000000e+02,2.061789198825894620e-03
4.720000000000000000e+02,1.425438820208193907e-03
4.730000000000000000e+02,1.069709190258835881e-03
4.740000000000000000e+02,1.005708411114101001e-03
4.750000000000000000e+02,1.187145852457294117e-03
4.760000000000000000e+02,1.282739718633311033e-03
4.770000000000000000e+02,1.313688154065779804e-03
4.780000000000000000e+02,1.220324849829868864e-03
4.790000000000000000e+02,1.186000027982105336e-03
4.800000000000000000e+02,1.104183006855077604e-03
4.810000000000000000e+02,9.292393729038845272e-04
4.820000000000000000e+02,1.318975004023771125e-03
4.830000000000000000e+02,1.618412413796185313e-03
4.840000000000000000e+02,1.652241765691555555e-03
4.850000000000000000e+02,1.549874410514872009e-03
4.860000000000000000e+02,1.516302380677165542e-03
4.870000000000000000e+02,1.440229255411045297e-03
4.880000000000000000e+02,1.589938243410542532e-03
4.890000000000000000e+02,1.947856205276410650e-03
4.900000000000000000e+02,3.037387578640784493e-03
4.910000000000000000e+02,3.052863655972315807e-03
4.920000000000000000e+02,3.386480736276490169e-03
4.930000000000000000e+02,4.492091371469091737e-03
4.940000000000000000e+02,4.442544348140156120e-03
4.950000000000000000e+02,4.541135604962836733e-03
4.960000000000000000e+02,3.003998098530376044e-03
4.970000000000000000e+02,3.163934845243104865e-03
4.980000000000000000e+02,3.087493206447587939e-03
4.990000000000000000e+02,2.423565796034242784e-03
5.000000000000000000e+02,2.459698256661721569e-03
5.010000000000000000e+02,1.887352661873669714e-03
5.020000000000000000e+02,1.724311708964043578e-03
5.030000000000000000e+02,1.846613383741622667e-03
5.040000000000000000e+02,2.026265228996093539e-03
5.050000000000000000e+02,1.357150134684031615e-03
5.060000000000000000e+02,9.458598511446698930e-04
5.070000000000000000e+02,8.578089974595967410e-04
5.080000000000000000e+02,7.940805090684201900e-04
5.090000000000000000e+02,1.007922672648748838e-03
5.100000000000000000e+02,1.648265217056933294e-03
5.110000000000000000e+02,1.651006394446081918e-03
5.120000000000000000e+02,1.208969231506693649e-03
