freq,value
3.900000000000000000e+02,2.263285174469581874e-03
3.910000000000000000e+02,1.017745498023315100e-03
3.920000000000000000e+02,1.496123774093311397e-03
3.930000000000000000e+02,1.612197523392607575e-03
3.940000000000000000e+02,1.561487832297960444e-03
3.950000000000000000e+02,1.946293646360272361e-03
3.960000000000000000e+02,2.222448501728042057e-03
3.970000000000000000e+02,1.736761418417269009e-03
3.980000000000000000e+02,1.495059449633725623e-03
3.990000000000000000e+02,1.708160123407252966e-03
4.000000000000000000e+02,1.946478462857018955e-03
4.010000000000000000e+02,2.404293393754699908e-03
4.020000000000000000e+02,2.506266465108081438e-03
4.030000000000000000e+02,2.460392041231100613e-03
4.040000000000000000e+02,1.714920061992558208e-03
4.050000000000000000e+02,2.059289721728832685e-03
4.060000000000000000e+02,2.070274018317335048e-03
4.070000000000000000e+02,2.096173377159282758e-03
4.080000000000000000e+02,3.510749192521523537e-03
4.090000000000000000e+02,3.170892698746687922e-03
4.100000000000000000e+02,3.241359790957625865e-03
4.110000000000000000e+02,2.905413882368283827e-03
4.120000000000000000e+02,2.504602436170072152e-03
4.130000000000000000e+02,1.819710444381813673e-03
4.140000000000000000e+02,2.050282789863127654e-03
4.150000000000000000e+02,2.495347131852466635e-03
4.160000000000000000e+02,2.810457111288825523e-03
4.170000000000000000e+02,3.668696762390356945e-03
4.180000000000000000e+02,2.107962801239594321e-03
4.190000000000000000e+02,2.785014116587721834e-03
4.200000000000000000e+02,1.974408630844152503e-03
4.210000000000000000e+02,1.991080643320307288e-03
4.220000000000000000e+02,2.347146812825341797e-03
4.230000000000000000e+02,1.947730709550279590e-03
4.240000000000000000e+02,2.477830809492784746e-03
4.250000000000000000e+02,2.522671441832398994e-03
4.260000000000000000e+02,2.056931135395513068e-03
4.270000000000000000e+02,2.661140266467900035e-03
4.280000000000000000e+02,2.393925985938241512e-03
4.290000000000000000e+02,2.968312652797902400e-03
4.300000000000000000e+02,1.920085326076988088e-03
4.310000000000000000e+02,1.301739157391773984e-03
4.320000000000000000e+02,2.178658472541285165e-03
4.330000000000000000e+02,1.266695867600460415e-03
4.340000000000000000e+02,2.033772145984736549e-03
4.350000000000000000e+02,1.682670203617203436e-03
4.360000000000000000e+02,2.444704954813712271e-03
4.370000000000000000e+02,2.820962110058426557e-03
4.380000000000000000e+02,2.995975453767855002e-03
4.390000000000000000e+02,2.425522346147338925e-03
4.400000000000000000e+02,1.642623744128559292e-03
4.410000000000000000e+02,1.937991846260217303e-03
4.420000000000000000e+02,1.490696405646434099e-03
4.430000000000000000e+02,1.999923646234511021e-03
4.440000000000000000e+02,1.659336272358029329e-03
4.450000000000000000e+02,1.753647305000653311e-03
4.460000000000000000e+02,1.434425490734956166e-03
4.470000000000000000e+02,8.544644261553368050e-04
4.480000000000000000e+02,8.562905974283780385e-04
4.490000000000000000e+02,6.734404058481940035e-04
4.500000000000000000e+02,7.740801095141188175e-04
4.510000000000000000e+02,1.090960503150804417e-03
4.520000000000000000e+02,8.441860479865271032e-04
4.530000000000000000e+02,5.663743549743482236e-04
4.540000000000000000e+02,8.726398007365689883e-04
4.550000000000000000e+02,1.126174242988808947e-03
4.560000000000000000e+02,9.368663927909097813e-04
4.570000000000000000e+02,1.328854867446377938e-03
4.580000000000000000e+02,1.479347778960677642e-03
4.590000000000000000e+02,1.073521678498815749e-03
4.600000000000000000e+02,1.444404888870658545e-03
4.610000000000000000e+02,1.567895140911300779e-03
4.620000000000000000e+02,1.799562670612065872e-03
4.630000000000000000e+02,1.576135118213865339e-03
4.640000000000000000e+02,1.332442320283541096e-03
4.650000000000000000e+02,1.158414865255780407e-03
4.660000000000000000e+02,1.240953213921123805e-03
4.670000000000000000e+02,1.132815163333209061e-03
4.680000000000000000e+02,1.198983254228416133e-03
4.690000000000000000e+02,1.354120991216032754e-03
4.700000000000000000e+02,1.641355774682671468e-03
4.710000000000000000e+02,1.652373861339254861e-03
4.720000000000000000e+02,1.454101602501724471e-03
4.730000000000000000e+02,1.291483226503276375e-03
4.740000000000000000e+02,1.224058192149862518e-03
4.750000000000000000e+02,8.405805024597241696e-04
4.760000000000000000e+02,6.667117420682967376e-04
4.770000000000000000e+02,8.121188124630753522e-04
4.780000000000000000e+02,5.603149258720284756e-04
4.790000000000000000e+02,6.316391487369826113e-04
4.800000000000000000e+02,9.120463509148228230e-04
4.810000000000000000e+02,7.481736383253925239e-04
4.820000000000000000e+02,5.876509078085866578e-04
4.830000000000000000e+02,9.650665293013027581e-04
4.840000000000000000e+02,1.129033105380829920e-03
4.850000000000000000e+02,1.397442259712349758e-03
4.860000000000000000e+02,1.355919807772763093e-03
4.870000000000000000e+02,1.175248758033360739e-03
4.880000000000000000e+02,2.053186253697935736e-03
4.890000000000000000e+02,1.566972912875892526e-03
4.900000000000000000e+02,1.311752225770684496e-03
4.910000000000000000e+02,1.648450611730455442e-03
4.920000000000000000e+02,1.578855133974977482e-03
4.930000000000000000e+02,2.549071900345130891e-03
4.940000000000000000e+02,1.766344575605639528e-03
4.950000000000000000e+02,2.794446174300296327e-03
4.960000000000000000e+02,2.657265633028135354e-03
4.970000000000000000e+02,1.713685593112687384e-03
4.980000000000000000e+02,1.759428152145666455e-03
4.990000000000000000e+02,1.336334860058811932e-03
5.000000000000000000e+02,1.517029983026708679e-03
5.010000000000000000e+02,1.397831483185523263e-03
5.020000000000000000e+02,1.004053211070621461e-03
5.030000000000000000e+02,9.123548311006791488e-04
5.040000000000000000e+02,8.945135263688018361e-04
5.050000000000000000e+02,9.666865744399656679e-04
5.060000000000000000e+02,1.021663067332989139e-03
5.070000000000000000e+02,9.254724883468776848e-04
5.080000000000000000e+02,4.847609758042450653e-04
5.090000000000000000e+02,7.527146863628344370e-04
5.100000000000000000e+02,7.639047795733680275e-04
5.110000000000000000e+02,1.294328273720236119e-03
5.120000000000000000e+02,1.616780846871203759e-03
5.130000000000000000e+02,1.115869447718340068e-03
5.140000000000000000e+02,7.422414464605196337e-04
5.150000000000000000e+02,1.319003323234620075e-03
5.160000000000000000e+02,1.443106920865748228e-03
5.170000000000000000e+02,1.592045325066054418e-03
5.180000000000000000e+02,1.235444220205734328e-03
5.190000000000000000e+02,1.159745485071379334e-03
5.200000000000000000e+02,1.415747430564257611e-03
5.210000000000000000e+02,1.285082116035752078e-03
